id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401760678_93618,401760678_3,401760678,3,26,Ball State,Mid-American,23,Alabama,Alabama,Ball State,SEC,13,1,"{""minutes"": 2, ""seconds"": 10}",1,0,away 30,40,1.0,2.0,-1,False,Pass,Mock Pass play #26,-0.28162671970661807,2025-11-21T20:03:25.000Z
401760678_93619,401760678_3,401760678,3,27,Ball State,Mid-American,42,Alabama,Alabama,Ball State,SEC,8,1,"{""minutes"": 11, ""seconds"": 43}",0,2,away 90,66,,,0,False,Punt,Mock Punt play #27,0.6564032897122437,2025-12-07T12:32:55.000Z
401760678_93620,401760678_3,401760678,3,28,Alabama,SEC,37,Ball State,Alabama,Ball State,Mid-American,0,1,"{""minutes"": 5, ""seconds"": 41}",0,0,home 8,89,,,6,False,Pass,Mock Pass play #28,0.06448007743187296,2025-11-16T14:29:24.000Z
401760678_93621,401760678_3,401760678,3,29,Alabama,SEC,23,Ball State,Alabama,Ball State,Mid-American,17,1,"{""minutes"": 8, ""seconds"": 21}",3,2,home 85,6,4.0,6.0,-5,False,Pass,Mock Pass play #29,0.20714946096458417,2025-11-03T21:27:51.000Z
401760678_93622,401760678_3,401760678,3,30,Alabama,SEC,29,Ball State,Alabama,Ball State,Mid-American,26,1,"{""minutes"": 5, ""seconds"": 22}",1,2,home 64,28,,,0,False,Punt,Mock Punt play #30,-0.11234798119146285,2025-12-10T14:10:57.000Z
401760678_93623,401760678_3,401760678,3,31,Alabama,SEC,41,Ball State,Alabama,Ball State,Mid-American,8,1,"{""minutes"": 3, ""seconds"": 26}",2,2,home 50,69,2.0,2.0,-2,False,Run,Mock Run play #31,0.2816247820149822,2025-12-23T01:03:14.000Z
401760678_93624,401760678_3,401760678,3,32,Alabama,SEC,21,Ball State,Alabama,Ball State,Mid-American,50,1,"{""minutes"": 11, ""seconds"": 55}",2,1,home 50,83,2.0,1.0,4,False,Pass,Mock Pass play #32,0.14111800303361025,2025-12-12T22:35:08.000Z
401760678_93625,401760678_3,401760678,3,33,Alabama,SEC,21,Ball State,Alabama,Ball State,Mid-American,35,1,"{""minutes"": 6, ""seconds"": 16}",2,3,home 25,40,,,4,False,Run,Mock Run play #33,0.0790736557613409,2025-11-17T18:01:27.000Z
401760678_93626,401760678_3,401760678,3,34,Ball State,Mid-American,20,Alabama,Alabama,Ball State,SEC,26,2,"{""minutes"": 10, ""seconds"": 55}",1,0,away 37,92,,,0,False,Punt,Mock Punt play #34,0.3882770448255508,2025-12-20T13:48:15.000Z
401760678_93627,401760678_3,401760678,3,35,Ball State,Mid-American,6,Alabama,Alabama,Ball State,SEC,37,2,"{""minutes"": 4, ""seconds"": 42}",0,2,away 64,12,,,0,False,Pass,Mock Pass play #35,-0.5058076618549571,2025-11-10T12:45:11.000Z
401760678_93628,401760678_4,401760678,4,36,Alabama,SEC,4,Ball State,Alabama,Ball State,Mid-American,24,2,"{""minutes"": 1, ""seconds"": 52}",0,0,home 77,24,1.0,18.0,-9,False,Pass,Mock Pass play #36,-0.3791192072732071,2025-12-13T11:20:11.000Z
401760678_93629,401760678_4,401760678,4,37,Alabama,SEC,22,Ball State,Alabama,Ball State,Mid-American,25,2,"{""minutes"": 15, ""seconds"": 45}",3,1,home 59,58,2.0,11.0,7,False,Pass,Mock Pass play #37,-0.20580078914329356,2025-12-03T10:01:24.000Z
401760678_93630,401760678_4,401760678,4,38,Alabama,SEC,9,Ball State,Alabama,Ball State,Mid-American,0,2,"{""minutes"": 15, ""seconds"": 56}",0,1,home 24,22,,,5,False,Run,Mock Run play #38,-0.16716922391717745,2025-11-05T07:14:55.000Z
401760678_93631,401760678_4,401760678,4,39,Alabama,SEC,38,Ball State,Alabama,Ball State,Mid-American,38,2,"{""minutes"": 8, ""seconds"": 22}",0,1,home 38,91,1.0,1.0,-4,False,Pass,Mock Pass play #39,0.7603038238713312,2025-11-14T22:39:43.000Z
401760678_93632,401760678_4,401760678,4,40,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,12,2,"{""minutes"": 4, ""seconds"": 50}",2,3,away 71,50,1.0,7.0,17,False,Run,Mock Run play #40,0.8215227670653936,2025-11-04T00:53:55.000Z
401760678_93633,401760678_4,401760678,4,41,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,15,2,"{""minutes"": 13, ""seconds"": 22}",2,3,away 61,55,2.0,12.0,-4,False,Pass,Mock Pass play #41,-0.32913012190877045,2025-11-19T09:07:03.000Z
401760678_93634,401760678_4,401760678,4,42,Ball State,Mid-American,35,Alabama,Alabama,Ball State,SEC,28,2,"{""minutes"": 15, ""seconds"": 15}",2,1,away 29,10,2.0,12.0,-1,False,Run,Mock Run play #42,-0.3214965666213453,2025-11-22T13:27:16.000Z
401760678_93635,401760678_4,401760678,4,43,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,9,2,"{""minutes"": 14, ""seconds"": 20}",1,3,away 83,5,3.0,5.0,8,False,Run,Mock Run play #43,-0.29711477743605064,2025-11-22T21:33:15.000Z
401760678_93636,401760678_4,401760678,4,44,Alabama,SEC,21,Ball State,Alabama,Ball State,Mid-American,26,2,"{""minutes"": 9, ""seconds"": 39}",2,3,home 33,84,,,0,False,Punt,Mock Punt play #44,-0.01039654121808801,2025-11-19T12:31:58.000Z
401760678_93637,401760678_4,401760678,4,45,Ball State,Mid-American,46,Alabama,Alabama,Ball State,SEC,25,2,"{""minutes"": 8, ""seconds"": 17}",0,0,away 54,39,1.0,14.0,-1,False,Run,Mock Run play #45,0.24213826906756972,2025-11-09T18:07:01.000Z
401760678_93638,401760678_4,401760678,4,46,Alabama,SEC,31,Ball State,Alabama,Ball State,Mid-American,4,2,"{""minutes"": 13, ""seconds"": 14}",2,2,home 35,10,3.0,7.0,-7,False,Run,Mock Run play #46,-0.37132631784221243,2025-12-02T09:21:10.000Z
401760678_93639,401760678_4,401760678,4,47,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,0,2,"{""minutes"": 14, ""seconds"": 38}",3,0,away 78,10,,,0,False,Timeout,Mock Timeout play #47,0.2824581905397328,2025-12-22T02:05:07.000Z
401760678_93640,401760678_5,401760678,5,48,Alabama,SEC,31,Ball State,Alabama,Ball State,Mid-American,40,2,"{""minutes"": 12, ""seconds"": 3}",1,2,home 80,10,,,-2,False,Pass,Mock Pass play #48,-0.07989024530352985,2025-11-02T00:42:57.000Z
401760678_93641,401760678_5,401760678,5,49,Alabama,SEC,23,Ball State,Alabama,Ball State,Mid-American,23,2,"{""minutes"": 8, ""seconds"": 53}",3,1,home 88,54,3.0,2.0,11,False,Pass,Mock Pass play #49,-0.048805418813435364,2025-12-18T12:08:26.000Z
401760678_93642,401760678_5,401760678,5,50,Ball State,Mid-American,37,Alabama,Alabama,Ball State,SEC,18,2,"{""minutes"": 11, ""seconds"": 44}",3,3,away 98,80,,,17,False,Pass,Mock Pass play #50,-0.289438356403101,2025-11-09T17:42:37.000Z
401760678_93643,401760678_5,401760678,5,51,Ball State,Mid-American,1,Alabama,Alabama,Ball State,SEC,31,2,"{""minutes"": 14, ""seconds"": 17}",3,2,away 53,21,,,0,False,Kneel,Mock Kneel play #51,0.6026678170215748,2025-12-14T22:30:38.000Z
401760678_93644,401760678_5,401760678,5,52,Ball State,Mid-American,40,Alabama,Alabama,Ball State,SEC,7,2,"{""minutes"": 1, ""seconds"": 53}",0,3,away 19,90,1.0,8.0,10,False,Run,Mock Run play #52,-0.07661517883758033,2025-11-02T21:33:43.000Z
401760678_93645,401760678_5,401760678,5,53,Ball State,Mid-American,22,Alabama,Alabama,Ball State,SEC,29,2,"{""minutes"": 2, ""seconds"": 11}",0,1,away 10,98,2.0,4.0,6,False,Pass,Mock Pass play #53,-0.3217036546773018,2025-12-20T15:03:26.000Z
401760678_93646,401760678_5,401760678,5,54,Alabama,SEC,12,Ball State,Alabama,Ball State,Mid-American,23,2,"{""minutes"": 13, ""seconds"": 14}",3,0,home 35,82,3.0,9.0,0,False,Run,Mock Run play #54,0.15477710523995503,2025-11-22T11:46:46.000Z
401760678_93647,401760678_5,401760678,5,55,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,27,2,"{""minutes"": 7, ""seconds"": 49}",2,1,away 3,34,3.0,9.0,21,False,Run,Mock Run play #55,0.24479631099496085,2025-12-08T03:28:47.000Z
401760678_93648,401760678_5,401760678,5,56,Alabama,SEC,5,Ball State,Alabama,Ball State,Mid-American,26,2,"{""minutes"": 7, ""seconds"": 19}",3,2,home 58,48,,,3,False,Run,Mock Run play #56,0.547577006938685,2025-11-01T13:13:33.000Z
401760678_93649,401760678_5,401760678,5,57,Ball State,Mid-American,27,Alabama,Alabama,Ball State,SEC,9,2,"{""minutes"": 8, ""seconds"": 44}",3,0,away 12,77,2.0,8.0,10,False,Run,Mock Run play #57,-0.21407986256445688,2025-12-05T07:03:37.000Z
401760678_93650,401760678_5,401760678,5,58,Alabama,SEC,45,Ball State,Alabama,Ball State,Mid-American,29,2,"{""minutes"": 3, ""seconds"": 35}",0,2,home 27,11,3.0,14.0,2,False,Run,Mock Run play #58,0.4168488283391174,2025-12-21T20:18:49.000Z
401760678_93651,401760678_5,401760678,5,59,Alabama,SEC,14,Ball State,Alabama,Ball State,Mid-American,0,2,"{""minutes"": 10, ""seconds"": 49}",2,1,home 64,31,4.0,8.0,0,False,Pass,Mock Pass play #59,0.1762620349163933,2025-11-18T16:50:55.000Z
401760678_93652,401760678_6,401760678,6,60,Ball State,Mid-American,42,Alabama,Alabama,Ball State,SEC,7,2,"{""minutes"": 10, ""seconds"": 38}",2,3,away 9,44,1.0,13.0,13,False,Run,Mock Run play #60,0.011939001427485217,2025-12-19T18:34:27.000Z
401760678_93653,401760678_6,401760678,6,61,Alabama,SEC,32,Ball State,Alabama,Ball State,Mid-American,27,2,"{""minutes"": 2, ""seconds"": 43}",1,1,home 35,80,2.0,5.0,-18,False,Run,Mock Run play #61,0.13572348351578606,2025-11-04T19:40:24.000Z
401760678_93654,401760678_6,401760678,6,62,Ball State,Mid-American,34,Alabama,Alabama,Ball State,SEC,0,2,"{""minutes"": 6, ""seconds"": 6}",3,2,away 8,72,2.0,7.0,3,False,Pass,Mock Pass play #62,0.09346879923082149,2025-11-04T13:25:18.000Z
401760678_93655,401760678_6,401760678,6,63,Alabama,SEC,35,Ball State,Alabama,Ball State,Mid-American,9,2,"{""minutes"": 4, ""seconds"": 57}",1,1,home 32,6,2.0,4.0,-13,False,Pass,Mock Pass play #63,0.10925837720898532,2025-11-21T06:15:24.000Z
401760678_93656,401760678_6,401760678,6,64,Alabama,SEC,22,Ball State,Alabama,Ball State,Mid-American,52,2,"{""minutes"": 15, ""seconds"": 13}",1,2,home 52,32,1.0,7.0,18,False,Pass,Mock Pass play #64,-0.04565874761676262,2025-11-17T18:11:25.000Z
401760678_93657,401760678_6,401760678,6,65,Alabama,SEC,27,Ball State,Alabama,Ball State,Mid-American,23,2,"{""minutes"": 10, ""seconds"": 30}",3,2,home 33,81,2.0,4.0,2,False,Run,Mock Run play #65,-0.013529359856280817,2025-11-04T21:28:20.000Z
401760678_93658,401760678_6,401760678,6,66,Alabama,SEC,40,Ball State,Alabama,Ball State,Mid-American,6,2,"{""minutes"": 5, ""seconds"": 18}",3,3,home 63,97,3.0,5.0,-2,False,Pass,Mock Pass play #66,0.3544478927685805,2025-12-01T10:12:19.000Z
401760678_93659,401760678_6,401760678,6,67,Alabama,SEC,26,Ball State,Alabama,Ball State,Mid-American,0,2,"{""minutes"": 13, ""seconds"": 19}",3,2,home 8,38,3.0,6.0,-3,False,Run,Mock Run play #67,0.2767982691371187,2025-12-19T10:29:47.000Z
401760678_93660,401760678_6,401760678,6,68,Ball State,Mid-American,37,Alabama,Alabama,Ball State,SEC,10,2,"{""minutes"": 1, ""seconds"": 5}",1,2,away 64,87,,,0,False,Punt,Mock Punt play #68,0.17690671690510332,2025-12-17T06:45:23.000Z
401760678_93661,401760678_6,401760678,6,69,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,15,2,"{""minutes"": 4, ""seconds"": 32}",1,1,away 46,78,4.0,4.0,10,False,Pass,Mock Pass play #69,-0.4541064950496893,2025-11-18T18:38:49.000Z
401760678_93662,401760678_6,401760678,6,70,Ball State,Mid-American,5,Alabama,Alabama,Ball State,SEC,34,2,"{""minutes"": 8, ""seconds"": 47}",1,3,away 10,93,1.0,6.0,-1,False,Run,Mock Run play #70,-0.12111466595938898,2025-12-02T01:28:10.000Z
401760678_93663,401760678_6,401760678,6,71,Alabama,SEC,20,Ball State,Alabama,Ball State,Mid-American,5,2,"{""minutes"": 7, ""seconds"": 5}",1,0,home 19,43,,,0,False,Punt,Mock Punt play #71,0.4511744000591911,2025-12-22T08:52:18.000Z
401760678_93664,401760678_7,401760678,7,72,Ball State,Mid-American,23,Alabama,Alabama,Ball State,SEC,21,2,"{""minutes"": 15, ""seconds"": 16}",0,0,away 44,24,1.0,8.0,-11,False,Run,Mock Run play #72,0.5267381761583974,2025-11-17T08:05:40.000Z
401760678_93665,401760678_7,401760678,7,73,Ball State,Mid-American,19,Alabama,Alabama,Ball State,SEC,0,2,"{""minutes"": 12, ""seconds"": 13}",3,3,away 15,44,1.0,1.0,4,False,Run,Mock Run play #73,-0.4496746915708012,2025-11-11T11:56:50.000Z
401760678_93666,401760678_7,401760678,7,74,Ball State,Mid-American,22,Alabama,Alabama,Ball State,SEC,29,2,"{""minutes"": 11, ""seconds"": 59}",3,2,away 45,11,2.0,8.0,-4,False,Run,Mock Run play #74,-0.23630594154636766,2025-11-06T13:36:15.000Z
401760678_93667,401760678_7,401760678,7,75,Alabama,SEC,26,Ball State,Alabama,Ball State,Mid-American,16,2,"{""minutes"": 2, ""seconds"": 52}",1,1,home 83,74,,,0,False,Punt,Mock Punt play #75,0.35174882573703964,2025-12-04T04:38:36.000Z
401760678_93668,401760678_7,401760678,7,76,Alabama,SEC,29,Ball State,Alabama,Ball State,Mid-American,6,2,"{""minutes"": 2, ""seconds"": 51}",2,1,home 4,95,4.0,9.0,-2,False,Run,Mock Run play #76,-0.5873766356030887,2025-12-04T20:01:11.000Z
401760678_93669,401760678_7,401760678,7,77,Alabama,SEC,23,Ball State,Alabama,Ball State,Mid-American,36,2,"{""minutes"": 8, ""seconds"": 2}",1,0,home 68,51,,,0,False,Timeout,Mock Timeout play #77,-0.17861594842591916,2025-12-20T12:37:45.000Z
401760678_93670,401760678_7,401760678,7,78,Alabama,SEC,0,Ball State,Alabama,Ball State,Mid-American,18,2,"{""minutes"": 8, ""seconds"": 28}",3,3,home 94,40,3.0,6.0,0,False,Run,Mock Run play #78,0.16653066764544458,2025-11-04T07:32:04.000Z
401760678_93671,401760678_7,401760678,7,79,Ball State,Mid-American,4,Alabama,Alabama,Ball State,SEC,23,2,"{""minutes"": 6, ""seconds"": 14}",0,2,away 36,50,,,0,False,Punt,Mock Punt play #79,0.10074477841154993,2025-11-19T04:14:17.000Z
401760678_93672,401760678_7,401760678,7,80,Alabama,SEC,11,Ball State,Alabama,Ball State,Mid-American,1,2,"{""minutes"": 3, ""seconds"": 55}",3,2,home 55,65,2.0,6.0,5,False,Pass,Mock Pass play #80,0.30613369614728525,2025-11-05T16:57:36.000Z
401760678_93673,401760678_7,401760678,7,81,Alabama,SEC,42,Ball State,Alabama,Ball State,Mid-American,35,2,"{""minutes"": 1, ""seconds"": 21}",1,3,home 40,39,,,0,False,Punt,Mock Punt play #81,-0.3902160389709273,2025-11-03T12:19:29.000Z
401760678_93674,401760678_7,401760678,7,82,Alabama,SEC,25,Ball State,Alabama,Ball State,Mid-American,15,3,"{""minutes"": 4, ""seconds"": 42}",3,1,home 42,62,3.0,13.0,-4,False,Pass,Mock Pass play #82,0.5507924372896188,2025-12-01T03:29:01.000Z
401760678_93675,401760678_7,401760678,7,83,Alabama,SEC,34,Ball State,Alabama,Ball State,Mid-American,6,3,"{""minutes"": 12, ""seconds"": 33}",2,0,home 82,60,2.0,5.0,0,False,Run,Mock Run play #83,-0.23962133291498966,2025-11-17T22:12:25.000Z
401760678_93676,401760678_8,401760678,8,84,Alabama,SEC,23,Ball State,Alabama,Ball State,Mid-American,24,3,"{""minutes"": 12, ""seconds"": 22}",1,2,home 74,83,3.0,4.0,12,False,Pass,Mock Pass play #84,0.1673183635278998,2025-11-02T16:44:28.000Z
401760678_93677,401760678_8,401760678,8,85,Ball State,Mid-American,6,Alabama,Alabama,Ball State,SEC,16,3,"{""minutes"": 5, ""seconds"": 42}",0,3,away 61,21,,,-3,False,Pass,Mock Pass play #85,0.6866640725323455,2025-12-06T13:30:52.000Z
401760678_93678,401760678_8,401760678,8,86,Alabama,SEC,18,Ball State,Alabama,Ball State,Mid-American,35,3,"{""minutes"": 15, ""seconds"": 5}",1,1,home 16,15,2.0,12.0,6,False,Run,Mock Run play #86,-0.5455397689183107,2025-11-22T06:10:56.000Z
401760678_93679,401760678_8,401760678,8,87,Ball State,Mid-American,22,Alabama,Alabama,Ball State,SEC,20,3,"{""minutes"": 3, ""seconds"": 53}",2,1,away 20,51,2.0,1.0,8,False,Pass,Mock Pass play #87,-0.12015091181857353,2025-11-19T21:53:29.000Z
401760678_93680,401760678_8,401760678,8,88,Ball State,Mid-American,11,Alabama,Alabama,Ball State,SEC,0,3,"{""minutes"": 13, ""seconds"": 20}",1,0,away 57,57,1.0,2.0,8,False,Run,Mock Run play #88,-0.2814506330556665,2025-12-12T21:51:12.000Z
401760678_93681,401760678_8,401760678,8,89,Alabama,SEC,0,Ball State,Alabama,Ball State,Mid-American,35,3,"{""minutes"": 5, ""seconds"": 32}",0,1,home 39,5,1.0,6.0,4,False,Run,Mock Run play #89,0.5242632464059327,2025-12-10T15:20:48.000Z
401760678_93682,401760678_8,401760678,8,90,Alabama,SEC,21,Ball State,Alabama,Ball State,Mid-American,0,3,"{""minutes"": 7, ""seconds"": 29}",1,0,home 38,29,,,0,False,Kneel,Mock Kneel play #90,-0.35669619353582227,2025-11-21T18:19:53.000Z
401760678_93683,401760678_8,401760678,8,91,Alabama,SEC,9,Ball State,Alabama,Ball State,Mid-American,38,3,"{""minutes"": 2, ""seconds"": 7}",2,3,home 59,64,1.0,3.0,-5,False,Run,Mock Run play #91,-0.3607958361416297,2025-11-20T09:03:36.000Z
401760678_93684,401760678_8,401760678,8,92,Alabama,SEC,0,Ball State,Alabama,Ball State,Mid-American,0,3,"{""minutes"": 8, ""seconds"": 25}",1,2,home 25,36,,,5,False,Pass,Mock Pass play #92,0.046258791848814575,2025-12-14T07:58:58.000Z
401760678_93685,401760678_8,401760678,8,93,Ball State,Mid-American,31,Alabama,Alabama,Ball State,SEC,8,3,"{""minutes"": 11, ""seconds"": 33}",0,0,away 69,22,1.0,8.0,7,False,Run,Mock Run play #93,0.2429887133385379,2025-11-20T08:47:46.000Z
401760678_93686,401760678_8,401760678,8,94,Ball State,Mid-American,37,Alabama,Alabama,Ball State,SEC,13,3,"{""minutes"": 4, ""seconds"": 42}",2,3,away 91,97,2.0,6.0,-8,False,Pass,Mock Pass play #94,-0.3173034577089889,2025-12-18T03:51:54.000Z
401760678_93687,401760678_8,401760678,8,95,Alabama,SEC,34,Ball State,Alabama,Ball State,Mid-American,5,3,"{""minutes"": 11, ""seconds"": 14}",2,3,home 15,29,,,0,False,Punt,Mock Punt play #95,-0.11131192753758835,2025-11-05T03:24:28.000Z
401760678_93688,401760678_9,401760678,9,96,Ball State,Mid-American,23,Alabama,Alabama,Ball State,SEC,10,3,"{""minutes"": 11, ""seconds"": 46}",1,1,away 35,36,2.0,14.0,-7,False,Run,Mock Run play #96,0.20524256129990606,2025-11-07T00:40:49.000Z
401760678_93689,401760678_9,401760678,9,97,Alabama,SEC,27,Ball State,Alabama,Ball State,Mid-American,15,3,"{""minutes"": 12, ""seconds"": 28}",3,0,home 51,82,2.0,12.0,4,False,Pass,Mock Pass play #97,0.36874831087036186,2025-12-20T00:28:01.000Z
401760678_93690,401760678_9,401760678,9,98,Ball State,Mid-American,37,Alabama,Alabama,Ball State,SEC,27,3,"{""minutes"": 10, ""seconds"": 52}",0,3,away 77,96,,,0,False,Punt,Mock Punt play #98,0.07913472688183337,2025-11-06T11:46:37.000Z
401760678_93691,401760678_9,401760678,9,99,Alabama,SEC,42,Ball State,Alabama,Ball State,Mid-American,0,3,"{""minutes"": 15, ""seconds"": 21}",2,2,home 20,26,1.0,9.0,0,False,Run,Mock Run play #99,-0.5941194970226992,2025-11-10T04:56:18.000Z
401760678_93692,401760678_9,401760678,9,100,Alabama,SEC,22,Ball State,Alabama,Ball State,Mid-American,0,3,"{""minutes"": 9, ""seconds"": 55}",0,0,home 4,3,,,0,False,Kneel,Mock Kneel play #100,-0.6891949716561342,2025-12-07T02:44:17.000Z
401760678_93693,401760678_9,401760678,9,101,Alabama,SEC,41,Ball State,Alabama,Ball State,Mid-American,0,3,"{""minutes"": 9, ""seconds"": 22}",1,0,home 47,21,1.0,12.0,0,False,Pass,Mock Pass play #101,0.08522303736112544,2025-12-21T14:55:13.000Z
401760678_93694,401760678_9,401760678,9,102,Alabama,SEC,0,Ball State,Alabama,Ball State,Mid-American,22,3,"{""minutes"": 4, ""seconds"": 35}",3,2,home 34,6,,,0,False,Field Goal,Mock Field Goal play #102,0.7124761043981938,2025-11-08T02:19:35.000Z
401760678_93695,401760678_9,401760678,9,103,Ball State,Mid-American,21,Alabama,Alabama,Ball State,SEC,11,3,"{""minutes"": 14, ""seconds"": 12}",1,1,away 67,38,,,0,False,Field Goal,Mock Field Goal play #103,-0.2525078104651026,2025-12-04T22:06:11.000Z
401760678_93696,401760678_9,401760678,9,104,Alabama,SEC,19,Ball State,Alabama,Ball State,Mid-American,17,3,"{""minutes"": 5, ""seconds"": 54}",1,1,home 35,87,3.0,9.0,13,False,Pass,Mock Pass play #104,1.0761785740961496,2025-12-18T05:45:12.000Z
401760678_93697,401760678_9,401760678,9,105,Ball State,Mid-American,31,Alabama,Alabama,Ball State,SEC,20,3,"{""minutes"": 13, ""seconds"": 23}",3,1,away 56,34,,,1,False,Run,Mock Run play #105,0.16731344952079694,2025-11-23T08:21:02.000Z
401760678_93698,401760678_9,401760678,9,106,Alabama,SEC,24,Ball State,Alabama,Ball State,Mid-American,29,3,"{""minutes"": 15, ""seconds"": 20}",0,3,home 11,46,2.0,12.0,8,False,Run,Mock Run play #106,-0.3257424053149124,2025-11-14T14:20:39.000Z
401760678_93699,401760678_9,401760678,9,107,Alabama,SEC,35,Ball State,Alabama,Ball State,Mid-American,23,3,"{""minutes"": 11, ""seconds"": 51}",0,1,home 56,53,1.0,5.0,-4,False,Pass,Mock Pass play #107,0.4470389222926999,2025-12-12T20:51:48.000Z
401760678_93700,401760678_10,401760678,10,108,Alabama,SEC,28,Ball State,Alabama,Ball State,Mid-American,9,3,"{""minutes"": 14, ""seconds"": 9}",1,1,home 34,19,1.0,6.0,-2,False,Run,Mock Run play #108,-0.026880131539026474,2025-12-07T08:54:49.000Z
401760678_93701,401760678_10,401760678,10,109,Ball State,Mid-American,0,Alabama,Alabama,Ball State,SEC,32,3,"{""minutes"": 13, ""seconds"": 28}",2,1,away 63,60,1.0,12.0,8,False,Run,Mock Run play #109,-0.20733418975126094,2025-11-08T17:34:26.000Z
401760678_93702,401760678_10,401760678,10,110,Alabama,SEC,46,Ball State,Alabama,Ball State,Mid-American,21,3,"{""minutes"": 10, ""seconds"": 13}",2,1,home 38,97,,,0,False,Timeout,Mock Timeout play #110,-0.310317242831856,2025-12-18T12:36:02.000Z
401760678_93703,401760678_10,401760678,10,111,Alabama,SEC,18,Ball State,Alabama,Ball State,Mid-American,18,3,"{""minutes"": 3, ""seconds"": 18}",1,2,home 63,87,2.0,3.0,-3,False,Pass,Mock Pass play #111,-0.11937457710584995,2025-12-02T17:02:53.000Z
401760678_93704,401760678_10,401760678,10,112,Ball State,Mid-American,20,Alabama,Alabama,Ball State,SEC,10,3,"{""minutes"": 7, ""seconds"": 40}",1,3,away 84,7,2.0,8.0,-8,False,Run,Mock Run play #112,0.8619971107825238,2025-11-11T06:02:39.000Z
401760678_93705,401760678_10,401760678,10,113,Alabama,SEC,8,Ball State,Alabama,Ball State,Mid-American,19,3,"{""minutes"": 14, ""seconds"": 31}",2,1,home 86,81,,,0,False,Kneel,Mock Kneel play #113,-0.461803272717382,2025-12-05T22:07:54.000Z
401760678_93706,401760678_10,401760678,10,114,Alabama,SEC,21,Ball State,Alabama,Ball State,Mid-American,27,3,"{""minutes"": 14, ""seconds"": 36}",0,2,home 32,20,,,-3,False,Run,Mock Run play #114,-0.3946535936847991,2025-12-22T05:07:15.000Z
